0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,mean,kurtosis,min,max
-0.19351690490032794,1.813363095099672,-0.06679690490032797,1.6423630950996722,-0.10648690490032794,2.613403095099672,0.23211309509967204,2.572373095099672,0.03271309509967202,2.474173095099672,0.302303095099672,2.270063095099672,0.25892309509967204,1.9463830950996721,-0.20761690490032797,2.666733095099672,1.6323330950996722,2.5112830950996723,1.568923095099672,2.5300630950996723,1.324654595099672,-1.701989586554897,-1.701989586554897,2.666733095099672
-0.5724366475961155,1.4344433524038842,-0.4457166475961155,1.2634433524038844,-0.4854066475961155,2.2344833524038843,-0.1468066475961155,2.193453352403884,-0.3462066475961155,2.0952533524038843,-0.07661664759611553,1.8911433524038843,-0.1199966475961155,1.5674633524038843,-0.5865366475961155,2.287813352403884,1.2534133524038844,2.1323633524038845,1.1900033524038847,2.1511433524038845,0.9457348524038844,-1.7019895865548975,-1.7019895865548975,2.287813352403884
0.14250250127215802,2.1493825012721577,0.26922250127215797,1.978382501272158,0.22953250127215802,2.9494225012721578,0.568132501272158,2.9083925012721576,0.36873250127215795,2.810192501272158,0.638322501272158,2.606082501272158,0.594942501272158,2.282402501272158,0.128402501272158,3.0027525012721576,1.968352501272158,2.847302501272158,1.9049425012721581,2.866082501272158,1.6606740012721581,-1.7019895865548968,-1.7019895865548968,3.0027525012721576
0.8651474415916833,2.8720274415916833,0.9918674415916833,2.701027441591683,0.9521774415916833,3.6720674415916834,1.2907774415916833,3.6310374415916833,1.0913774415916833,3.532837441591683,1.3609674415916833,3.328727441591683,1.3175874415916833,3.0050474415916835,0.8510474415916833,3.7253974415916833,2.6909974415916835,3.569947441591683,2.6275874415916833,3.5887274415916837,2.3833189415916833,-1.7019895865548966,-1.7019895865548966,3.7253974415916833
0.2577556691238478,2.2646356691238476,0.3844756691238478,2.093635669123848,0.3447856691238478,3.0646756691238477,0.6833856691238478,3.0236456691238476,0.4839856691238478,2.9254456691238477,0.7535756691238478,2.7213356691238477,0.7101956691238478,2.3976556691238478,0.24365566912384778,3.1180056691238476,2.083605669123848,2.962555669123848,2.0201956691238476,2.981335669123848,1.775927169123848,-1.7019895865548966,-1.7019895865548966,3.1180056691238476
-0.15949457191329555,1.8473854280867044,-0.03277457191329558,1.6763854280867045,-0.07246457191329556,2.6474254280867044,0.26613542808670443,2.6063954280867043,0.06673542808670441,2.5081954280867045,0.3363254280867044,2.3040854280867045,0.29294542808670443,1.9804054280867045,-0.17359457191329558,2.7007554280867043,1.6663554280867046,2.5453054280867047,1.6029454280867044,2.5640854280867047,1.3586769280867046,-1.701989586554897,-1.701989586554897,2.7007554280867043
-0.02933275598203558,1.9775472440179642,0.09738724401796439,1.8065472440179644,0.057697244017964416,2.7775872440179645,0.3962972440179644,2.7365572440179644,0.19689724401796438,2.638357244017964,0.4664872440179644,2.434247244017964,0.4231072440179644,2.1105672440179646,-0.043432755982035595,2.8309172440179644,1.7965172440179644,2.6754672440179643,1.7331072440179645,2.694247244017965,1.4888387440179645,-1.7019895865548966,-1.7019895865548966,2.8309172440179644
0.09175366226365197,2.098633662263652,0.21847366226365195,1.927633662263652,0.17878366226365197,2.898673662263652,0.517383662263652,2.857643662263652,0.31798366226365193,2.759443662263652,0.5875736622636519,2.555333662263652,0.544193662263652,2.231653662263652,0.07765366226365196,2.952003662263652,1.917603662263652,2.796553662263652,1.854193662263652,2.8153336622636522,1.609925162263652,-1.701989586554897,-1.701989586554897,2.952003662263652
0.6248853457516406,2.6317653457516403,0.7516053457516405,2.4607653457516405,0.7119153457516405,3.4318053457516404,1.0505153457516405,3.3907753457516403,0.8511153457516405,3.2925753457516405,1.1207053457516405,3.0884653457516404,1.0773253457516405,2.7647853457516405,0.6107853457516406,3.4851353457516403,2.4507353457516405,3.3296853457516407,2.3873253457516403,3.3484653457516407,2.143056845751641,-1.7019895865548975,-1.7019895865548975,3.4851353457516403
-0.9310819418699654,1.0757980581300344,-0.8043619418699655,0.9047980581300346,-0.8440519418699655,1.8758380581300345,-0.5054519418699654,1.8348080581300343,-0.7048519418699655,1.7366080581300345,-0.4352619418699655,1.5324980581300345,-0.47864194186996545,1.2088180581300345,-0.9451819418699654,1.9291680581300343,0.8947680581300346,1.7737180581300347,0.8313580581300346,1.7924980581300347,0.5870895581300345,-1.7019895865548968,-1.7019895865548968,1.9291680581300343
0.23858825699291775,2.2454682569929174,0.36530825699291775,2.0744682569929176,0.32561825699291774,3.0455082569929175,0.6642182569929177,3.0044782569929174,0.46481825699291773,2.9062782569929175,0.7344082569929177,2.7021682569929175,0.6910282569929177,2.3784882569929175,0.22448825699291775,3.0988382569929174,2.0644382569929176,2.9433882569929177,2.001028256992918,2.9621682569929177,1.7567597569929176,-1.7019895865548968,-1.7019895865548968,3.0988382569929174
0.6367223152558389,2.6436023152558388,0.7634423152558388,2.472602315255839,0.7237523152558388,3.443642315255839,1.062352315255839,3.4026123152558387,0.8629523152558388,3.304412315255839,1.1325423152558387,3.100302315255839,1.0891623152558387,2.776622315255839,0.6226223152558389,3.4969723152558387,2.462572315255839,3.341522315255839,2.399162315255839,3.360302315255839,2.1548938152558383,-1.701989586554898,-1.701989586554898,3.4969723152558387
1.1593177161417108,3.1661977161417107,1.2860377161417107,2.9951977161417105,1.2463477161417107,3.966237716141711,1.5849477161417107,3.9252077161417107,1.3855477161417107,3.8270077161417104,1.6551377161417107,3.6228977161417104,1.6117577161417107,3.299217716141711,1.1452177161417108,4.019567716141711,2.985167716141711,3.8641177161417106,2.9217577161417108,3.882897716141711,2.6774892161417108,-1.7019895865548966,-1.7019895865548966,4.019567716141711
-0.3451090390469661,1.6617709609530338,-0.2183890390469661,1.490770960953034,-0.25807903904696605,2.461810960953034,0.0805209609530339,2.4207809609530337,-0.11887903904696612,2.322580960953034,0.15071096095303388,2.118470960953034,0.1073309609530339,1.794790960953034,-0.3592090390469661,2.5151409609530337,1.480740960953034,2.359690960953034,1.417330960953034,2.378470960953034,1.173062460953034,-1.701989586554897,-1.701989586554897,2.5151409609530337
0.8767980498465815,2.8836780498465813,1.0035180498465814,2.7126780498465815,0.9638280498465814,3.6837180498465814,1.3024280498465814,3.6426880498465812,1.1030280498465814,3.5444880498465814,1.3726180498465814,3.3403780498465814,1.3292380498465814,3.0166980498465814,0.8626980498465815,3.7370480498465812,2.7026480498465815,3.5815980498465816,2.6392380498465817,3.6003780498465816,2.3949695498465813,-1.701989586554898,-1.701989586554898,3.7370480498465812
0.5425432892769605,2.54942328927696,0.6692632892769604,2.3784232892769603,0.6295732892769604,3.3494632892769602,0.9681732892769604,3.30843328927696,0.7687732892769604,3.2102332892769603,1.0383632892769605,3.0061232892769603,0.9949832892769604,2.6824432892769603,0.5284432892769605,3.40279328927696,2.3683932892769604,3.2473432892769605,2.3049832892769606,3.2661232892769605,2.0607147892769606,-1.7019895865548968,-1.7019895865548968,3.40279328927696
0.8051529518033033,2.812032951803303,0.9318729518033032,2.6410329518033033,0.8921829518033032,3.6120729518033032,1.2307829518033033,3.571042951803303,1.031382951803303,3.4728429518033033,1.300972951803303,3.2687329518033033,1.257592951803303,2.9450529518033033,0.7910529518033033,3.665402951803303,2.6310029518033033,3.5099529518033035,2.567592951803303,3.5287329518033035,2.3233244518033036,-1.7019895865548964,-1.7019895865548964,3.665402951803303
0.3009949550062989,2.307874955006299,0.42771495500629886,2.1368749550062986,0.38802495500629886,3.107914955006299,0.7266249550062989,3.066884955006299,0.5272249550062988,2.9686849550062986,0.7968149550062988,2.7645749550062986,0.7534349550062989,2.440894955006299,0.28689495500629886,3.161244955006299,2.126844955006299,3.005794955006299,2.063434955006299,3.0245749550062992,1.819166455006299,-1.7019895865548968,-1.7019895865548968,3.161244955006299
0.05306478282671209,2.0599447828267117,0.17978478282671206,1.888944782826712,0.1400947828267121,2.8599847828267118,0.4786947828267121,2.8189547828267116,0.27929478282671205,2.7207547828267122,0.548884782826712,2.5166447828267122,0.5055047828267121,2.192964782826712,0.03896478282671208,2.9133147828267116,1.878914782826712,2.7578647828267124,1.8155047828267121,2.776644782826712,1.571236282826712,-1.7019895865548968,-1.7019895865548968,2.9133147828267116
-0.4839543700158939,1.5229256299841059,-0.357234370015894,1.351925629984106,-0.396924370015894,2.3229656299841057,-0.05832437001589397,2.2819356299841056,-0.257724370015894,2.183735629984106,0.011865629984106008,1.979625629984106,-0.03151437001589397,1.655945629984106,-0.498054370015894,2.3762956299841056,1.341895629984106,2.2208456299841064,1.278485629984106,2.239625629984106,1.0342171299841063,-1.7019895865548968,-1.7019895865548968,2.3762956299841056
0.36822938026706475,2.3751093802670646,0.4949493802670647,2.204109380267065,0.4552593802670647,3.1751493802670647,0.7938593802670647,3.1341193802670646,0.5944593802670647,3.0359193802670648,0.8640493802670647,2.8318093802670647,0.8206693802670647,2.508129380267065,0.3541293802670647,3.2284793802670646,2.194079380267065,3.073029380267065,2.1306693802670646,3.091809380267065,1.8864008802670647,-1.7019895865548968,-1.7019895865548968,3.2284793802670646
-0.47148033849171345,1.5353996615082863,-0.3447603384917135,1.3643996615082865,-0.3844503384917135,2.3354396615082864,-0.045850338491713494,2.2944096615082863,-0.24525033849171352,2.1962096615082864,0.02433966150828648,1.9920996615082864,-0.019040338491713493,1.6684196615082865,-0.4855803384917135,2.3887696615082863,1.3543696615082865,2.2333196615082866,1.2909596615082866,2.2520996615082867,1.0466911615082863,-1.7019895865548975,-1.7019895865548975,2.3887696615082863
