0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,mean,kurtosis,min,max
-0.9796136005204849,-0.859540600520485,-0.748003600520485,-0.6938256005204849,-0.4738016005204849,-0.206345600520485,-0.3972286005204849,0.09044139947951502,0.23077639947951512,0.539914399479515,0.6338663994795151,1.454314399479515,1.118141399479515,1.623152399479515,1.756676399479515,1.853197399479515,2.080323399479515,2.110534399479515,2.4222313994795153,2.720171399479515,0.7137690994795151,-1.3773213474660082,-1.3773213474660082,2.720171399479515
-1.2665087088011373,-1.1464357088011374,-1.0348987088011374,-0.9807207088011374,-0.7606967088011374,-0.49324070880113746,-0.6841237088011374,-0.19645370880113744,-0.05611870880113734,0.25301929119886263,0.3469712911988626,1.1674192911988626,0.8312462911988626,1.3362572911988626,1.4697812911988626,1.5663022911988627,1.7934282911988626,1.8236392911988626,2.135336291198863,2.4332762911988626,0.4268739911988625,-1.377321347466009,-1.377321347466009,2.4332762911988626
-1.1687713604491927,-1.0486983604491928,-0.9371613604491928,-0.8829833604491928,-0.6629593604491928,-0.3955033604491929,-0.5863863604491928,-0.09871636044919285,0.041618639550807246,0.3507566395508072,0.4447086395508072,1.2651566395508071,0.9289836395508072,1.4339946395508072,1.5675186395508072,1.6640396395508072,1.8911656395508072,1.9213766395508072,2.233073639550807,2.531013639550807,0.5246113395508073,-1.3773213474660082,-1.3773213474660082,2.531013639550807
-1.5709195401127467,-1.4508465401127468,-1.3393095401127468,-1.2851315401127468,-1.0651075401127468,-0.7976515401127469,-0.9885345401127468,-0.5008645401127468,-0.36052954011274674,-0.05139154011274674,0.04256045988725324,0.8630084598872532,0.5268354598872532,1.0318464598872532,1.1653704598872532,1.2618914598872533,1.4890174598872532,1.5192284598872532,1.8309254598872533,2.1288654598872534,0.12246315988725325,-1.377321347466009,-1.5709195401127467,2.1288654598872534
-1.8301235870815162,-1.7100505870815161,-1.5985135870815164,-1.544335587081516,-1.324311587081516,-1.0568555870815164,-1.2477385870815163,-0.7600685870815163,-0.6197335870815162,-0.3105955870815162,-0.2166435870815162,0.6038044129184837,0.2676314129184838,0.7726424129184838,0.9061664129184838,1.0026874129184837,1.229813412918484,1.2600244129184839,1.571721412918484,1.8696614129184836,-0.13674088708151616,-1.3773213474660086,-1.8301235870815162,1.8696614129184836
-2.6174848445917336,-2.497411844591734,-2.3858748445917337,-2.331696844591734,-2.111672844591734,-1.844216844591734,-2.035099844591734,-1.547429844591734,-1.4070948445917337,-1.0979568445917338,-1.004004844591734,-0.18355684459173394,-0.5197298445917339,-0.014718844591733893,0.11880515540826608,0.21532615540826616,0.4424521554082661,0.4726631554082661,0.7843601554082662,1.082300155408266,-0.9241021445917339,-1.377321347466009,-2.6174848445917336,1.082300155408266
-0.8328823333004166,-0.7128093333004167,-0.6012723333004167,-0.5470943333004167,-0.3270703333004167,-0.059614333300416766,-0.2504973333004167,0.23717266669958326,0.37750766669958336,0.6866456666995833,0.7805976666995833,1.6010456666995831,1.2648726666995833,1.7698836666995832,1.9034076666995832,1.9999286666995832,2.2270546666995834,2.2572656666995834,2.5689626666995835,2.866902666699583,0.8605003666995833,-1.3773213474660082,-1.3773213474660082,2.866902666699583
-2.294919938017863,-2.174846938017863,-2.063309938017863,-2.009131938017863,-1.789107938017863,-1.5216519380178632,-1.7125349380178632,-1.2248649380178631,-1.084529938017863,-0.7753919380178631,-0.6814399380178631,0.1390080619821369,-0.19716493801786306,0.30784606198213693,0.4413700619821369,0.537891061982137,0.7650170619821369,0.7952280619821369,1.1069250619821371,1.4048650619821368,-0.601537238017863,-1.377321347466009,-2.294919938017863,1.4048650619821368
-1.0466996332980143,-0.9266266332980144,-0.8150896332980144,-0.7609116332980144,-0.5408876332980144,-0.27343163329801445,-0.46431463329801437,0.02335536670198557,0.16369036670198567,0.47282836670198564,0.5667803667019856,1.3872283667019856,1.0510553667019855,1.5560663667019856,1.6895903667019856,1.7861113667019857,2.0132373667019854,2.043448366701986,2.3551453667019855,2.6530853667019856,0.6466830667019857,-1.3773213474660086,-1.3773213474660086,2.6530853667019856
-1.6819495433687561,-1.5618765433687563,-1.4503395433687563,-1.3961615433687562,-1.1761375433687562,-0.9086815433687563,-1.0995645433687562,-0.6118945433687563,-0.47155954336875616,-0.1624215433687562,-0.06846954336875623,0.7519784566312437,0.4158054566312438,0.9208164566312438,1.0543404566312438,1.1508614566312438,1.3779874566312438,1.4081984566312438,1.7198954566312439,2.0178354566312438,0.011433156631243857,-1.377321347466009,-1.6819495433687561,2.0178354566312438
